,path,filename,subfolder,ichan,mean,max,min,std,1%,50%,99%,del3,del4,del5,del8,del10,del12
43,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,44,623.1207076649666,9531.2412109375,-9481.9462890625,6724.891051851331,-9468.310810546875,1039.511474609375,9521.959609375,3036.1699916278308,4793.85691926842,6305.871432704627,9515.158027338699,10914.91638594999,11961.514505330426
44,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,45,3.659371734234132,146.39662170410156,-169.18028259277344,111.30072489625158,-168.88696517944337,15.977752685546875,146.00083923339844,50.39371367252228,79.56743319471718,104.66353343578112,157.9306002301353,181.16349632260932,198.5347127247518
45,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,46,94.39593470187373,829.7484130859375,-825.2247314453125,571.9218840486398,-823.7429284667969,188.81478881835938,826.3995361328125,256.1123470721776,404.9105616958351,534.2445955055662,813.0834309062219,936.4514393008116,1029.2944467377008
46,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,47,-447.82528492975536,3651.9638671875,-3659.1025390625,2517.8676811076707,-3647.486083984375,-852.6650390625,3646.721267089844,1124.8766624611003,1779.4872231896375,2350.3842355844545,3586.284862448756,4133.78833148413,4545.437275637976
47,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,48,-10.24833406750271,54.762596130371094,-64.69051361083984,41.19602039804567,-64.4301530456543,-15.232409954071045,54.638641357421875,18.499482129463754,29.193546747308428,38.49914575840628,58.62870347928274,67.55491410855993,74.27223371164433
48,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,49,-77.5510871171657,828.2509155273438,-825.8024291992188,577.6352549525321,-824.2808227539062,-140.02548217773438,826.2965771484374,260.5826322060749,411.6155266594564,541.875218087242,819.5645876324738,941.3704325749019,1032.8168198150693
49,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,50,211.58015824010707,3658.765380859375,-3648.5419921875,2581.410977073996,-3645.3982080078126,352.8768310546875,3648.10888671875,1166.8283143364595,1842.405022003225,2423.5237952571974,3656.9451780841177,4194.912030523805,4597.149380533678
50,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,51,0.2908443082561877,54.85554885864258,-64.51335144042969,41.85994283948043,-64.35305786132812,4.2242326736450195,54.67887340545654,19.059765122316794,30.096568177088407,39.58958405729349,59.738218465860314,68.52620402706792,75.09697321464193
51,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,52,-23.40733444828703,830.0913696289062,-827.9583129882812,588.7999836164282,-824.6369018554688,-39.37638473510742,826.5746673583984,266.80603298196456,421.25472482316655,554.0580807019319,835.7398957757476,958.4653468417689,1050.1385537075746
52,mgrav_res/mgrav.hdf5,mgrav.hdf5,.,53,236.9249813558871,3657.056396484375,-3650.916748046875,2581.8567613549326,-3644.547492675781,404.2420959472656,3648.358154296875,1166.9925813884631,1842.583082123338,2423.7461016503526,3657.2783669104483,4195.2942305611095,4597.568228519061
